ID	Length
EPrPING00000001224	73
EPrPING00000001225	72
EPrPING00000001226	73
EPrPING00000001227	72
EPrPING00000001228	72
EPrPING00000001229	72
EPrPING00000001230	72
EPrPING00000001231	73
EPrPING00000001232	104
EPrPING00000001233	72
EPrPING00000001234	72
EPrPING00000001235	72
EPrPING00000001236	72
EPrPING00000001237	72
EPrPING00000001238	4163
EPrPING00000001239	72
EPrPING00000001240	72
EPrPING00000001241	77
EPrPING00000001242	72
EPrPING00000001243	72
EPrPING00000001244	72
EPrPING00000001245	75
EPrPING00000001246	72
EPrPING00000001247	68
EPrPING00000001248	72
EPrPING00000001249	70
EPrPING00000001250	73
EPrPING00000001251	2370
EPrPING00000001252	72
EPrPING00000001253	73
EPrPING00000001254	72
EPrPING00000001255	81
EPrPING00000001256	72
EPrPING00000001257	72
EPrPING00000001258	73
EPrPING00000001259	74
EPrPING00000001260	72
EPrPING00000001261	72
EPrPING00000001262	73
EPrPING00000001263	72
EPrPING00000001264	73
EPrPING00000001265	82
EPrPING00000001266	103
EPrPING00000001267	73
EPrPING00000001268	72
EPrPING00000001269	71
EPrPING00000001270	72
EPrPING00000001271	72
EPrPING00000001272	73
EPrPING00000001273	73
EPrPING00000001274	74
EPrPING00000001275	71
EPrPING00000001276	73
EPrPING00000001277	73
EPrPING00000001278	72
EPrPING00000001279	73
EPrPING00000001280	118
EPrPING00000001281	72
EPrPING00000001282	73
EPrPING00000001283	73
EPrPING00000001284	72
EPrPING00000001285	72
EPrPING00000001286	72
EPrPING00000001287	213
EPrPING00000001288	68
EPrPING00000001289	72
EPrPING00000001290	73
EPrPING00000001291	72
EPrPING00000001292	72
EPrPING00000001293	72
EPrPING00000001294	73
EPrPING00000001295	105
EPrPING00000001296	72
EPrPING00000001297	72
EPrPING00000001298	82
EPrPING00000001299	86
EPrPING00000001300	105
EPrPING00000001301	73
EPrPING00000001302	72
EPrPING00000001303	73
EPrPING00000001304	72
EPrPING00000001305	72
EPrPING00000001306	72
EPrPING00000001307	72
EPrPING00000001308	74
EPrPING00000001309	72
EPrPING00000001310	71
EPrPING00000001311	80
EPrPING00000001312	72
EPrPING00000001313	73
EPrPING00000001314	78
EPrPING00000001315	72
EPrPING00000001316	72
EPrPING00000001317	73
EPrPING00000001318	72
EPrPING00000001319	73
EPrPING00000001320	114
EPrPING00000001321	72
EPrPING00000001322	73
EPrPING00000001323	73
EPrPING00000001324	82
EPrPING00000001325	105
EPrPING00000001326	72
EPrPING00000001327	72
EPrPING00000001328	2652
EPrPING00000001329	72
EPrPING00000001330	81
EPrPING00000001331	72
EPrPING00000001332	74
EPrPING00000001333	72
EPrPING00000001334	3122
EPrPING00000001335	72
EPrPING00000001336	73
EPrPING00000001337	68
EPrPING00000001338	72
EPrPING00000001339	72
EPrPING00000001340	72
EPrPING00000001341	82
EPrPING00000001342	73
EPrPING00000001343	72
EPrPING00000001344	72
EPrPING00000001345	77
EPrPING00000001346	72
EPrPING00000001347	104
EPrPING00000001348	73
EPrPING00000001349	73
EPrPING00000001350	73
EPrPING00000001351	73
EPrPING00000001352	72
EPrPING00000001353	72
EPrPING00000001354	73
EPrPING00000001355	73
EPrPING00000001356	72
EPrPING00000001357	72
EPrPING00000001358	73
EPrPING00000001359	72
EPrPING00000001360	72
EPrPING00000001361	72
EPrPING00000001362	72
EPrPING00000001363	73
EPrPING00000001364	73
EPrPING00000001365	73
EPrPING00000001366	72
EPrPING00000001367	73
EPrPING00000001368	72
EPrPING00000001369	68
EPrPING00000001370	72
EPrPING00000001371	72
EPrPING00000001372	71
EPrPING00000001373	82
EPrPING00000001374	70
EPrPING00000001375	72
EPrPING00000001376	73
EPrPING00000001377	72
EPrPING00000001378	70
EPrPING00000001379	74
EPrPING00000001380	75
EPrPING00000001381	73
EPrPING00000001382	72
EPrPING00000001383	73
EPrPING00000001384	72
EPrPING00000001385	72
EPrPING00000001386	73
EPrPING00000001387	72
EPrPING00000001388	72
EPrPING00000001389	72
EPrPING00000001390	72
EPrPING00000001391	72
EPrPING00000001392	72
EPrPING00000001393	72
EPrPING00000001394	86
EPrPING00000001395	71
EPrPING00000001396	73
EPrPING00000001397	72
EPrPING00000001398	72
EPrPING00000001399	73
EPrPING00000001400	72
EPrPING00000001401	105
EPrPING00000001402	72
EPrPING00000001403	105
EPrPING00000001404	72
EPrPING00000001405	73
EPrPING00000001406	73
EPrPING00000001407	73
EPrPING00000001408	72
EPrPING00000001409	72
EPrPING00000001410	72
EPrPING00000001411	72
EPrPING00000001412	73
EPrPING00000001413	86
EPrPING00000001414	72
EPrPING00000001415	72
EPrPING00000001416	72
EPrPING00000001417	70
EPrPING00000001418	73
EPrPING00000001419	72
EPrPING00000001420	82
EPrPING00000001421	73
EPrPING00000001422	72
EPrPING00000001423	64
EPrPING00000001424	72
EPrPING00000001425	72
EPrPING00000001426	72
EPrPING00000001427	73
EPrPING00000001428	73
EPrPING00000001429	82
EPrPING00000001430	86
EPrPING00000001431	70
EPrPING00000001432	73
EPrPING00000001433	72
EPrPING00000001434	72
EPrPING00000001435	72
EPrPING00000001436	68
EPrPING00000001437	72
EPrPING00000001438	68
EPrPING00000001439	73
EPrPING00000001440	72
EPrPING00000001441	74
EPrPING00000001442	72
EPrPING00000001443	72
EPrPING00000001444	73
EPrPING00000001445	72
EPrPING00000001446	73
EPrPING00000001447	72
EPrPING00000001448	72
EPrPING00000001449	72
EPrPING00000001450	67
EPrPING00000001451	105
EPrPING00000001452	4181
EPrPING00000001453	72
EPrPING00000001454	72
EPrPING00000001455	73
EPrPING00000001456	72
EPrPING00000001457	81
EPrPING00000001458	73
EPrPING00000001459	70
EPrPING00000001460	72
EPrPING00000001461	72
EPrPING00000001462	72
EPrPING00000001463	73
EPrPING00000001464	73
EPrPING00000001465	72
EPrPING00000001466	72
EPrPING00000001467	72
EPrPING00000001468	73
EPrPING00000001469	86
EPrPING00000001470	73
EPrPING00000001471	1775
EPrPING00000001472	81
EPrPING00000001473	73
EPrPING00000001474	71
EPrPING00000001475	82
EPrPING00000001476	81
EPrPING00000001477	72
EPrPING00000001478	72
EPrPING00000001479	72
EPrPING00000001480	62
EPrPING00000001481	81
EPrPING00000001482	81
EPrPING00000001483	72
EPrPING00000001484	72
EPrPING00000001485	72
EPrPING00000001486	82
EPrPING00000001487	70
EPrPING00000001488	72
EPrPING00000001489	73
EPrPING00000001490	72
EPrPING00000001491	73
EPrPING00000001492	72
EPrPING00000001493	73
EPrPING00000001494	72
EPrPING00000001495	73
EPrPING00000001496	82
EPrPING00000001497	68
EPrPING00000001498	73
EPrPING00000001499	72
EPrPING00000001500	72
EPrPING00000001501	72
EPrPING00000001502	72
EPrPING00000001503	104
EPrPING00000001504	68
EPrPING00000001505	86
EPrPING00000001506	72
EPrPING00000001507	72
EPrPING00000001508	73
EPrPING00000001509	78
EPrPING00000001510	72
EPrPING00000001511	72
EPrPING00000001512	73
EPrPING00000001513	81
EPrPING00000001514	72
EPrPING00000001515	72
EPrPING00000001516	72
EPrPING00000001517	104
EPrPING00000001518	73
EPrPING00000001519	72
EPrPING00000001520	72
EPrPING00000001521	232
EPrPING00000001522	65
EPrPING00000001523	73
EPrPING00000001524	76
EPrPING00000001525	72
EPrPING00000001526	72
EPrPING00000001527	72
EPrPING00000001528	73
EPrPING00000001529	73
EPrPING00000001530	205
EPrPING00000001531	72
EPrPING00000001532	1643
EPrPING00000001533	74
EPrPING00000001534	72
EPrPING00000001535	73
EPrPING00000001536	89
EPrPING00000001537	72
EPrPING00000001538	82
EPrPING00000001539	73
EPrPING00000001540	72
EPrPING00000001541	72
EPrPING00000001542	72
EPrPING00000001543	82
EPrPING00000001544	72
EPrPING00000001545	6315
EPrPING00000001546	73
EPrPING00000001547	72
EPrPING00000001548	82
EPrPING00000001549	73
EPrPING00000001550	72
EPrPING00000001551	72
EPrPING00000001552	71
EPrPING00000001553	73
EPrPING00000001554	72
EPrPING00000001555	73
EPrPING00000001556	73
EPrPING00000001557	72
EPrPING00000001558	72
EPrPING00000001559	73
EPrPING00000001560	81
EPrPING00000001561	82
EPrPING00000001562	86
EPrPING00000001563	73
EPrPING00000001564	74
EPrPING00000001565	72
EPrPING00000001566	68
EPrPING00000001567	73
EPrPING00000001568	73
EPrPING00000001569	72
EPrPING00000001570	73
EPrPING00000001571	72
EPrPING00000001572	4140
EPrPING00000001573	1827
EPrPING00000001574	72
EPrPING00000001575	71
EPrPING00000001576	74
EPrPING00000001577	72
EPrPING00000001578	68
EPrPING00000001579	86
EPrPING00000001580	80
EPrPING00000001581	64
EPrPING00000001582	73
EPrPING00000001583	72
EPrPING00000001584	224
EPrPING00000001585	72
EPrPING00000001586	73
EPrPING00000001587	73
EPrPING00000001588	72
EPrPING00000001589	72
EPrPING00000001590	73
EPrPING00000001591	72
EPrPING00000001592	73
EPrPING00000001593	73
EPrPING00000001594	73
EPrPING00000001595	86
EPrPING00000001596	81
EPrPING00000001597	82
EPrPING00000001598	72
EPrPING00000001599	72
EPrPING00000001600	71
EPrPING00000001601	72
EPrPING00000001602	72
EPrPING00000001603	71
EPrPING00000001604	72
EPrPING00000001605	72
EPrPING00000001606	72
EPrPING00000001607	73
EPrPING00000001608	73
EPrPING00000001609	73
EPrPING00000001610	73
EPrPING00000001611	73
EPrPING00000001612	71
EPrPING00000001613	72
EPrPING00000001614	81
EPrPING00000001615	72
EPrPING00000001616	73
EPrPING00000001617	68
EPrPING00000001618	70
EPrPING00000001619	72
EPrPING00000001620	73
EPrPING00000001621	73
EPrPING00000001622	72
EPrPING00000001623	72
EPrPING00000001624	82
EPrPING00000001625	73
EPrPING00000001626	73
EPrPING00000001627	81
EPrPING00000001628	72
EPrPING00000001629	72
EPrPING00000001630	72
EPrPING00000001631	72
EPrPING00000001632	73
EPrPING00000001633	72
EPrPING00000001634	73
EPrPING00000001635	72
EPrPING00000001636	73
EPrPING00000001637	72
EPrPING00000001638	172
EPrPING00000001639	87
EPrPING00000001640	72
EPrPING00000001641	72
EPrPING00000001642	81
EPrPING00000001643	74
EPrPING00000001644	73
EPrPING00000001645	73
EPrPING00000001646	72
EPrPING00000001647	72
EPrPING00000001648	73
EPrPING00000001649	4895
EPrPING00000001650	72
EPrPING00000001651	105
EPrPING00000001652	2255
EPrPING00000001653	72
EPrPING00000001654	86
EPrPING00000001655	73
EPrPING00000001656	74
EPrPING00000001657	74
EPrPING00000001658	73
EPrPING00000001659	72
EPrPING00000001660	72
EPrPING00000001661	72
EPrPING00000001662	82
EPrPING00000001663	73
EPrPING00000001664	81
EPrPING00000001665	73
EPrPING00000001666	73
EPrPING00000001667	205
EPrPING00000001668	72
EPrPING00000001669	72
EPrPING00000001670	77
EPrPING00000001671	73
EPrPING00000001672	72
EPrPING00000001673	80
EPrPING00000001674	81
EPrPING00000001675	81
EPrPING00000001676	73
EPrPING00000001677	86
EPrPING00000001678	73
EPrPING00000001679	72
EPrPING00000001680	73
EPrPING00000001681	73
EPrPING00000001682	104
EPrPING00000001683	73
EPrPING00000001684	73
EPrPING00000001685	72
EPrPING00000001686	70
EPrPING00000001687	72
EPrPING00000001688	82
EPrPING00000001689	72
EPrPING00000001690	117
EPrPING00000001691	72
EPrPING00000001692	74
EPrPING00000001693	72
EPrPING00000001694	72
EPrPING00000001695	72
EPrPING00000001696	114
EPrPING00000001697	72
EPrPING00000001698	102
EPrPING00000001699	73
EPrPING00000001700	72
EPrPING00000001701	71
EPrPING00000001702	72
EPrPING00000001703	73
EPrPING00000001704	68
EPrPING00000001705	72
EPrPING00000001706	72
EPrPING00000001707	72
EPrPING00000001708	73
EPrPING00000001709	72
EPrPING00000001710	70
EPrPING00000001711	71
EPrPING00000001712	73
EPrPING00000001713	72
EPrPING00000001714	73
EPrPING00000001715	81
EPrPING00000001716	73
EPrPING00000001717	73
EPrPING00000001718	72
EPrPING00000001719	73
EPrPING00000001720	73
EPrPING00000001721	72
EPrPING00000001722	72
EPrPING00000001723	72
EPrPING00000001724	73
EPrPING00000001725	72
EPrPING00000001726	72
EPrPING00000001727	72
EPrPING00000001728	72
EPrPING00000001729	71
EPrPING00000001730	73
EPrPING00000001731	73
EPrPING00000001732	72
EPrPING00000001733	105
EPrPING00000001734	86
EPrPING00000001735	80
EPrPING00000001736	86
EPrPING00000001737	72
EPrPING00000001738	72
EPrPING00000001739	73
EPrPING00000001740	172
EPrPING00000001741	77
EPrPING00000001742	73
EPrPING00000001743	72
EPrPING00000001744	72
EPrPING00000001745	81
EPrPING00000001746	71
EPrPING00000001747	71
EPrPING00000001748	73
EPrPING00000001749	72
EPrPING00000001750	73
EPrPING00000001751	73
EPrPING00000001752	72
EPrPING00000001753	68
EPrPING00000001754	86
EPrPING00000001755	82
EPrPING00000001756	71
EPrPING00000001757	68
EPrPING00000001758	68
EPrPING00000001759	81
EPrPING00000001760	73
EPrPING00000001761	72
EPrPING00000001762	72
EPrPING00000001763	105
EPrPING00000001764	78
EPrPING00000001765	80
EPrPING00000001766	72
EPrPING00000001767	73
EPrPING00000001768	72
EPrPING00000001769	72
EPrPING00000001770	72
EPrPING00000001771	68
EPrPING00000001772	72
EPrPING00000001773	73
EPrPING00000001774	73
EPrPING00000001775	105
EPrPING00000001776	73
EPrPING00000001777	71
EPrPING00000001778	72
EPrPING00000001779	72
EPrPING00000001780	73
EPrPING00000001781	73
EPrPING00000001782	71
EPrPING00000001783	73
EPrPING00000001784	73
EPrPING00000001785	73
EPrPING00000001786	71
EPrPING00000001787	81
EPrPING00000001788	72
EPrPING00000001789	183
EPrPING00000001790	4140
EPrPING00000001791	72
EPrPING00000001792	72
EPrPING00000001793	74
EPrPING00000001794	4148
EPrPING00000001795	72
EPrPING00000001796	72
EPrPING00000001797	73
EPrPING00000001798	72
EPrPING00000001799	72
EPrPING00000001800	73
EPrPING00000001801	72
EPrPING00000001802	72
EPrPING00000001803	73
EPrPING00000001804	78
EPrPING00000001805	73
EPrPING00000001806	73
EPrPING00000001807	70
EPrPING00000001808	73
EPrPING00000001809	72
EPrPING00000001810	73
EPrPING00000001811	72
EPrPING00000001812	72
EPrPING00000001813	74
EPrPING00000001814	73
EPrPING00000001815	72
EPrPING00000001816	185
EPrPING00000001817	72
EPrPING00000001818	72
EPrPING00000001819	72
EPrPING00000001820	72
EPrPING00000001821	68
EPrPING00000001822	72
EPrPING00000001823	72
EPrPING00000001824	86
EPrPING00000001825	73
EPrPING00000001826	73
EPrPING00000001827	72
EPrPING00000001828	71
EPrPING00000001829	72
EPrPING00000001830	72
EPrPING00000001831	72
EPrPING00000001832	72
EPrPING00000001833	72
EPrPING00000001834	79
EPrPING00000001835	73
EPrPING00000001836	73
EPrPING00000001837	73
EPrPING00000001838	73
EPrPING00000001839	72
EPrPING00000001840	71
EPrPING00000001841	72
EPrPING00000001842	104
EPrPING00000001843	72
EPrPING00000001844	68
EPrPING00000001845	72
EPrPING00000001846	73
EPrPING00000001847	72
EPrPING00000001848	73
EPrPING00000001849	73
EPrPING00000001850	183
EPrPING00000001851	183
EPrPING00000001852	68
EPrPING00000001853	72
EPrPING00000001854	72
EPrPING00000001855	72
EPrPING00000001856	72
EPrPING00000001857	72
EPrPING00000001858	72
EPrPING00000001859	72
EPrPING00000001860	71
EPrPING00000001861	73
EPrPING00000001862	72
EPrPING00000001863	72
EPrPING00000001864	73
EPrPING00000001865	72
EPrPING00000001866	82
EPrPING00000001867	71
EPrPING00000001868	73
EPrPING00000001869	72
EPrPING00000001870	105
EPrPING00000001871	72
EPrPING00000001872	72
EPrPING00000001873	72
EPrPING00000001874	81
EPrPING00000001875	73
EPrPING00000001876	81
EPrPING00000001877	72
EPrPING00000001878	72
EPrPING00000001879	80
EPrPING00000001880	117
EPrPING00000001881	82
EPrPING00000001882	73
EPrPING00000001883	73
EPrPING00000001884	72
EPrPING00000001885	86
EPrPING00000001886	117
EPrPING00000001887	72
EPrPING00000001888	73
EPrPING00000001889	4140
EPrPING00000001890	82
EPrPING00000001891	74
EPrPING00000001892	73
EPrPING00000001893	72
EPrPING00000001894	105
EPrPING00000001895	72
EPrPING00000001896	71
EPrPING00000001897	73
EPrPING00000001898	71
EPrPING00000001899	68
EPrPING00000001900	73
EPrPING00000001901	72
EPrPING00000001902	80
EPrPING00000001903	73
EPrPING00000001904	72
EPrPING00000001905	73
EPrPING00000001906	73
EPrPING00000001907	72
EPrPING00000001908	73
EPrPING00000001909	73
EPrPING00000001910	73
EPrPING00000001911	72
EPrPING00000001912	72
EPrPING00000001913	80
EPrPING00000001914	73
EPrPING00000001915	72
EPrPING00000001916	81
EPrPING00000001917	61
EPrPING00000001918	73
EPrPING00000001919	73
EPrPING00000001920	70
EPrPING00000001921	72
EPrPING00000001922	72
EPrPING00000001923	72
EPrPING00000001924	105
EPrPING00000001925	81
EPrPING00000001926	68
EPrPING00000001927	73
EPrPING00000001928	70
EPrPING00000001929	73
EPrPING00000001930	81
EPrPING00000001931	72
EPrPING00000001932	72
EPrPING00000001933	72
EPrPING00000001934	73
EPrPING00000001935	68
EPrPING00000001936	72
EPrPING00000001937	72
EPrPING00000001938	72
EPrPING00000001939	72
EPrPING00000001940	72
EPrPING00000001941	80
EPrPING00000001942	73
EPrPING00000001943	72
EPrPING00000001944	73
EPrPING00000001945	72
EPrPING00000001946	72
EPrPING00000001947	73
EPrPING00000001948	72
EPrPING00000001949	81
EPrPING00000001950	73
EPrPING00000001951	72
EPrPING00000001952	104
EPrPING00000001953	72
EPrPING00000001954	72
EPrPING00000001955	73
EPrPING00000001956	72
EPrPING00000001957	73
EPrPING00000001958	72
EPrPING00000001959	70
EPrPING00000001960	73
EPrPING00000001961	1834
EPrPING00000001962	104
EPrPING00000001963	105
EPrPING00000001964	72
EPrPING00000001965	72
EPrPING00000001966	72
EPrPING00000001967	68
EPrPING00000001968	73
EPrPING00000001969	72
EPrPING00000001970	72
EPrPING00000001971	74
EPrPING00000001972	72
EPrPING00000001973	72
EPrPING00000001974	72
EPrPING00000001975	72
EPrPING00000001976	73
EPrPING00000001977	72
EPrPING00000001978	82
EPrPING00000001979	73
EPrPING00000001980	73
EPrPING00000001981	72
EPrPING00000001982	72
EPrPING00000001983	73
EPrPING00000001984	105
EPrPING00000001985	72
EPrPING00000001986	82
EPrPING00000001987	73
EPrPING00000001988	72
EPrPING00000001989	79
EPrPING00000001990	73
EPrPING00000001991	73
EPrPING00000001992	72
EPrPING00000001993	72
EPrPING00000001994	68
EPrPING00000001995	221
EPrPING00000001996	72
EPrPING00000001997	68
EPrPING00000001998	73
EPrPING00000001999	72
EPrPING00000002000	104
EPrPING00000002001	72
EPrPING00000002002	72
EPrPING00000002003	86
EPrPING00000002004	72
EPrPING00000002005	73
EPrPING00000002006	73
EPrPING00000002007	72
EPrPING00000002008	71
EPrPING00000002009	73
EPrPING00000002010	68
EPrPING00000002011	105
EPrPING00000002012	82
EPrPING00000002013	4138
EPrPING00000002014	72
EPrPING00000002015	72
EPrPING00000002016	82
EPrPING00000002017	86
EPrPING00000002018	73
EPrPING00000002019	73
EPrPING00000002020	72
EPrPING00000002021	73
EPrPING00000002022	75
EPrPING00000002023	74
EPrPING00000002024	72
EPrPING00000002025	72
EPrPING00000002026	72
EPrPING00000002027	70
EPrPING00000002028	181
EPrPING00000002029	105
EPrPING00000002030	72
EPrPING00000002031	72
EPrPING00000002032	73
EPrPING00000002033	73
EPrPING00000002034	72
EPrPING00000002035	73
EPrPING00000002036	73
